Light's Justice*Consecration*Consecration*Hammer of Wrath*Earthen Ring Farseer*Earthen Ring Farseer*Booty Bay Bodyguard*Razorfen Hunter*Frostwolf Warlord*The Black Knight*Young Priestess*Worgen Infiltrator*Sunwalker*Crazed Alchemist*Pint-Sized Summoner*Pint-Sized Summoner*Coldlight Seer*Emperor Cobra*Aldor Peacekeeper*Tirion Fordring*Tauren Warrior*Raging Worgen*Murloc Warleader*Nozdormu*Alexstrasza*Imp Master*Mana Wraith*Wild Pyromancer*Millhouse Manastorm*Stampeding Kodo*
GPUID:12-10 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.52299795127603E-08& turns:24 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:12-11 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999887464838& turns:18 and average time of game (hh:mm:ss) = 00:00:11Time taken:00:00:11
GPUID:12-12 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.997527376843365& turns:23 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:12-13 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999876605424014& turns:22 and average time of game (hh:mm:ss) = 00:00:12Time taken:00:00:12
GPUID:12-14 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:17 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:12-15 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:22 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:12-16 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.12535162055095E-07& turns:18 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:12-17 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999954602131298& turns:20 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:12-18 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:4.53978687024344E-05& turns:18 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:12-19 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:3.44247710846986E-14& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:12-2 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999954602131298& turns:21 and average time of game (hh:mm:ss) = 00:00:24Time taken:00:00:24
GPUID:12-20 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.02618796306488E-10& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:12-21 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:3.05902226925625E-07& turns:23 and average time of game (hh:mm:ss) = 00:00:17Time taken:00:00:17
GPUID:12-22 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999994397204& turns:22 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:12-23 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999993855825398& turns:20 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:12-24 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:7.58256042216238E-10& turns:14 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:12-25 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:17 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:12-26 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999876605424014& turns:25 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:12-27 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999887464838& turns:16 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:12-3 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.993307149075715& turns:27 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:12-4 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999993855825398& turns:24 and average time of game (hh:mm:ss) = 00:00:11Time taken:00:00:11
GPUID:12-5 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:3.44247710846986E-14& turns:13 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:12-6 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:0.0474258731775668& turns:24 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:12-7 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:22 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:12-8 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.87952881653555E-12& turns:17 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:12-9 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999986112& turns:19 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:13-0 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:5.60279640614594E-09& turns:16 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:13-1 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.997527376843365& turns:22 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:13-10 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999997938846& turns:21 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:13-11 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:23 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:13-12 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.12535162055095E-07& turns:19 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:13-13 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999694097773& turns:20 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:13-14 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.997527376843365& turns:26 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:13-15 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:9.3576229688393E-14& turns:12 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:13-16 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:9.3576229688393E-14& turns:14 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:13-17 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999168471972& turns:17 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:13-18 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999876605424014& turns:22 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:13-19 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999897381& turns:13 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:13-2 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999168471972& turns:17 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:13-20 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:5.10908902803722E-12& turns:17 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:13-21 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:0.00247262315663477& turns:18 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:13-22 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999997938846& turns:21 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:13-23 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999241744& turns:15 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:13-24 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:22 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:13-25 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:3.77513454413658E-11& turns:16 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:13-26 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999983298578152& turns:22 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:13-27 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999664649869534& turns:26 and average time of game (hh:mm:ss) = 00:00:14Time taken:00:00:14
GPUID:13-28 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:2.26032429790357E-06& turns:19 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:13-29 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:0.000123394575986232& turns:20 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:13-3 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.731058578630005& turns:26 and average time of game (hh:mm:ss) = 00:00:22Time taken:00:00:22
GPUID:13-30 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:0.119202922022118& turns:22 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:13-4 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.2664165549094E-14& turns:16 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:13-5 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:3.77513454413658E-11& turns:16 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:13-6 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999997938846& turns:17 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:13-7 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.38879438647711E-11& turns:19 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:13-8 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999954602131298& turns:22 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:13-9 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999088948805599& turns:21 and average time of game (hh:mm:ss) = 00:00:14Time taken:00:00:14
GPUID:14-0 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999897381& turns:22 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:14-1 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999694097773& turns:18 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:14-10 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:6.91440010693542E-13& turns:8 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:14-11 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.87952881653555E-12& turns:21 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:14-12 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:6.14417460221472E-06& turns:14 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:14-13 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.731058578630005& turns:25 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:14-14 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.982013790037908& turns:19 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:14-15 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:16 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:14-16 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999876605424014& turns:24 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:14-17 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:6.14417460221472E-06& turns:17 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:14-18 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:0.0179862099620916& turns:21 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:14-19 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:9.3576229688393E-14& turns:13 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:14-2 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999986112& turns:12 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:14-20 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:22 and average time of game (hh:mm:ss) = 00:00:13Time taken:00:00:13
GPUID:14-21 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999983298578152& turns:24 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:14-22 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999962249& turns:17 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:14-23 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.12535162055095E-07& turns:21 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:14-24 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:25 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:14-25 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999997938846& turns:20 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:14-26 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999088948805599& turns:22 and average time of game (hh:mm:ss) = 00:00:13Time taken:00:00:13
GPUID:14-27 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:15 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:14-28 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:6.91440010693542E-13& turns:11 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:14-29 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999887464838& turns:21 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:14-3 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:7.58256042216238E-10& turns:17 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:14-30 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.997527376843365& turns:23 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:14-31 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999876605424014& turns:21 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:14-32 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999997938846& turns:17 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:14-33 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:5.10908902803722E-12& turns:13 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:14-34 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:2.26032429790357E-06& turns:22 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:14-4 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999983298578152& turns:24 and average time of game (hh:mm:ss) = 00:00:11Time taken:00:00:11
GPUID:14-5 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:2.0611536181902E-09& turns:18 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:14-6 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999962249& turns:24 and average time of game (hh:mm:ss) = 00:00:12Time taken:00:00:12
GPUID:14-7 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999994397204& turns:24 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:14-8 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999994397204& turns:18 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:14-9 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999983298578152& turns:23 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-0 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999876605424014& turns:21 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:15-1 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999168471972& turns:17 and average time of game (hh:mm:ss) = 00:00:04Time taken:00:00:04
GPUID:15-10 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.87952881653555E-12& turns:9 and average time of game (hh:mm:ss) = 00:00:01Time taken:00:00:01
GPUID:15-11 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.982013790037908& turns:24 and average time of game (hh:mm:ss) = 00:00:11Time taken:00:00:11
GPUID:15-12 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999999986112& turns:13 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:15-13 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999997938846& turns:12 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:15-14 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999694097773& turns:18 and average time of game (hh:mm:ss) = 00:00:12Time taken:00:00:12
GPUID:15-15 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.952574126822433& turns:25 and average time of game (hh:mm:ss) = 00:00:13Time taken:00:00:13
GPUID:15-16 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999887464838& turns:20 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:15-17 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999983298578152& turns:17 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:15-18 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:0.000123394575986232& turns:24 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:15-19 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999984770021& turns:21 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:15-2 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:1.12535162055095E-07& turns:19 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:15-20 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999994397204& turns:22 and average time of game (hh:mm:ss) = 00:00:10Time taken:00:00:10
GPUID:15-21 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:2.0611536181902E-09& turns:13 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:03
GPUID:15-22 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999088948805599& turns:23 and average time of game (hh:mm:ss) = 00:00:08Time taken:00:00:08
GPUID:15-23 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.993307149075715& turns:25 and average time of game (hh:mm:ss) = 00:00:07Time taken:00:00:07
GPUID:15-24 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:20 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-25 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:17 and average time of game (hh:mm:ss) = 00:00:05Time taken:00:00:05
GPUID:15-26 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999997739675702& turns:20 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-27 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.997527376843365& turns:24 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-28 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:2.54366564737628E-13& turns:11 and average time of game (hh:mm:ss) = 00:00:02Time taken:00:00:02
GPUID:15-3 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999993855825398& turns:20 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-4 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:8.31528027664132E-07& turns:22 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:15-5 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:22 and average time of game (hh:mm:ss) = 00:00:14Time taken:00:00:14
GPUID:15-6 Game Deck:0: start player=FitzVonGeraldPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999994397204& turns:23 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-7 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999664649869534& turns:24 and average time of game (hh:mm:ss) = 00:00:11Time taken:00:00:11
GPUID:15-8 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999694097773& turns:20 and average time of game (hh:mm:ss) = 00:00:09Time taken:00:00:09
GPUID:15-9 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: WON / Player2:LOSThealthdiff:0.999999958600625& turns:22 and average time of game (hh:mm:ss) = 00:00:06Time taken:00:00:06
GPUID:16-0 Game Deck:0: start player=RehHausZuckFuchsPaladin, Game: {game.State}, Player1: LOST / Player2:WONhealthdiff:2.54366564737628E-13& turns:17 and average time of game (hh:mm:ss) = 00:00:03Time taken:00:00:04
